"","X.1","X","status","bed","bath","acre_lot","city","state","house_size","house_price","size_level"
"33105",33105,312870,"for_sale",2,1,1.69,"Southampton","New Jersey",740,155,"<1000"
"33106",33106,312871,"for_sale",3,2,0.08,"Atlantic City","New Jersey",1731,195,"1000-2000"
"33107",33107,312872,"for_sale",2,2,0.17,"Pleasantville","New Jersey",1600,150,"1000-2000"
"33108",33108,312873,"for_sale",2,1,0.12,"Southampton","New Jersey",987,224.9,"<1000"
"33109",33109,312874,"for_sale",6,2,0.36,"Weymouth","New Jersey",2400,200,"2000-3000"
"33110",33110,312877,"for_sale",4,3,0.25,"Browns Mills","New Jersey",2688,399.9,"2000-3000"
"33111",33111,312879,"for_sale",4,3,0.34,"Lanoka Harbor","New Jersey",2384,499.9,"2000-3000"
"33112",33112,312880,"for_sale",4,3,0.6,"Manahawkin","New Jersey",2343,550,"2000-3000"
"33113",33113,312881,"for_sale",5,3,0.23,"Egg Harbor Township","New Jersey",2882,425,"2000-3000"
"33114",33114,312883,"for_sale",3,1,0.18,"Browns Mills","New Jersey",1300,239,"1000-2000"
"33115",33115,312889,"for_sale",5,6,1.46,"Cream Ridge","New Jersey",4359,985,"4000-5000"
"33116",33116,312890,"for_sale",4,2,0.25,"Toms River","New Jersey",1206,285,"1000-2000"
"33117",33117,312893,"for_sale",2,2,0.14,"Toms River","New Jersey",1404,326.34,"1000-2000"
"33118",33118,312894,"for_sale",5,3,0.21,"Manahawkin","New Jersey",2566,1565,"2000-3000"
"33119",33119,312895,"for_sale",2,2,0.14,"Toms River","New Jersey",1232,245,"1000-2000"
"33120",33120,312896,"for_sale",2,1,0.26,"West Creek","New Jersey",892,199.9,"<1000"
"33121",33121,312897,"for_sale",3,2,0.15,"Little Egg Harbor Township","New Jersey",1829,299.9,"1000-2000"
"33122",33122,312899,"for_sale",2,2,0.17,"Toms River","New Jersey",1440,379.999,"1000-2000"
"33123",33123,312901,"for_sale",3,2,0.23,"Browns Mills","New Jersey",1548,295,"1000-2000"
"33124",33124,312905,"for_sale",3,1,0.15,"Egg Harbor City","New Jersey",946,210,"<1000"
"33125",33125,312908,"for_sale",4,3,0.11,"Margate","New Jersey",2400,1169,"2000-3000"
"33126",33126,312910,"for_sale",3,1,0.28,"Toms River","New Jersey",1364,425,"1000-2000"
"33127",33127,312911,"for_sale",4,3,0.07,"Margate","New Jersey",2184,700,"2000-3000"
"33128",33128,312913,"for_sale",3,3,0.23,"Manchester","New Jersey",1400,465,"1000-2000"
"33129",33129,312915,"for_sale",2,1,0.15,"Toms River","New Jersey",1124,269,"1000-2000"
"33130",33130,312916,"for_sale",3,1,0.39,"Hamilton Township","New Jersey",1572,129.9,"1000-2000"
"33131",33131,312917,"for_sale",3,1,0.46,"Tuckerton","New Jersey",1008,150,"1000-2000"
"33132",33132,312920,"for_sale",3,2,0.28,"Hammonton","New Jersey",1116,249,"1000-2000"
"33133",33133,312921,"for_sale",3,1,0.28,"Browns Mills","New Jersey",896,129.9,"<1000"
"33134",33134,312923,"for_sale",4,3,0.3,"Egg Harbor Township","New Jersey",2428,429.9,"2000-3000"
"33135",33135,312926,"for_sale",3,1,0.17,"Browns Mills","New Jersey",921,195,"<1000"
"33136",33136,312927,"for_sale",3,2,0.26,"Tuckerton","New Jersey",2035,1200,"2000-3000"
"33137",33137,312933,"for_sale",3,2,0.08,"Brigantine","New Jersey",1300,600,"1000-2000"
"33138",33138,312934,"for_sale",2,2,0.14,"Toms River","New Jersey",1400,380,"1000-2000"
"33139",33139,312935,"for_sale",3,2,0.23,"Toms River","New Jersey",1630,399,"1000-2000"
"33140",33140,312940,"for_sale",3,2,0.41,"Egg Harbor City","New Jersey",1290,218,"1000-2000"
"33141",33141,312941,"for_sale",4,2,0.21,"Absecon","New Jersey",1508,269.9,"1000-2000"
"33142",33142,312945,"for_sale",4,4,0.31,"Lumberton","New Jersey",2420,475,"2000-3000"
"33143",33143,312946,"for_sale",3,2,0.21,"Northfield","New Jersey",1320,265,"1000-2000"
"33144",33144,312948,"for_sale",5,2,0.2,"Willingboro","New Jersey",2288,328,"2000-3000"
"33145",33145,312949,"for_sale",5,3,0.25,"Egg Harbor Township","New Jersey",2536,464.999,"2000-3000"
"33146",33146,312950,"for_sale",4,3,1,"Tabernacle","New Jersey",3125,539.9,"3000-4000"
"33147",33147,312952,"for_sale",2,2,0.13,"Southampton","New Jersey",1077,224.9,"1000-2000"
"33148",33148,312953,"for_sale",3,2,1.17,"Hammonton","New Jersey",2472,249.9,"2000-3000"
"33149",33149,312954,"for_sale",2,1,0.13,"Southampton","New Jersey",861,99.999,"<1000"
"33150",33150,312955,"for_sale",3,3,0.17,"Atlantic City","New Jersey",2475,255,"2000-3000"
"33151",33151,312956,"for_sale",3,2,0.29,"Forked River","New Jersey",1402,275,"1000-2000"
"33152",33152,312957,"for_sale",3,2,0.34,"Waterford Works","New Jersey",1272,240,"1000-2000"
"33153",33153,312958,"for_sale",2,3,0.42,"Little Egg Harbor","New Jersey",1503,399.9,"1000-2000"
"33154",33154,312959,"for_sale",2,2,0.45,"Egg Harbor Township","New Jersey",850,225,"<1000"
"33155",33155,312960,"for_sale",4,3,1.15,"Mays Landing","New Jersey",2420,359.9,"2000-3000"
"33156",33156,312961,"for_sale",2,2,0.14,"Southampton","New Jersey",1517,275,"1000-2000"
"33157",33157,312962,"for_sale",2,1,0.14,"Southampton","New Jersey",850,209.95,"<1000"
"33158",33158,312963,"for_sale",4,3,1,"Vincentown","New Jersey",4522,799.9,"4000-5000"
"33159",33159,312964,"for_sale",3,3,0.5,"Medford","New Jersey",2108,435,"2000-3000"
"33160",33160,312965,"for_sale",3,1,0.27,"Absecon","New Jersey",1100,255,"1000-2000"
"33161",33161,312966,"for_sale",4,3,1.01,"Manchester","New Jersey",3416,699.999,"3000-4000"
"33162",33162,312968,"for_sale",3,2,0.22,"Waretown","New Jersey",1700,375,"1000-2000"
"33163",33163,312969,"for_sale",3,2,0.44,"Tuckerton","New Jersey",1544,365,"1000-2000"
"33164",33164,312970,"for_sale",2,1,0.1,"Whiting","New Jersey",1134,169.9,"1000-2000"
"33165",33165,312971,"for_sale",2,1,0.23,"Lacey","New Jersey",836,199.9,"<1000"
"33166",33166,312972,"for_sale",3,2,0.63,"Tuckerton","New Jersey",1678,255,"1000-2000"
"33167",33167,312973,"for_sale",4,3,0.32,"Pemberton","New Jersey",2333,410,"2000-3000"
"33168",33168,312974,"for_sale",2,2,0.17,"Galloway Township","New Jersey",2000,395,"1000-2000"
"33169",33169,312975,"for_sale",4,4,0.23,"Pemberton","New Jersey",2255,440,"2000-3000"
"33170",33170,312981,"for_sale",3,3,0.17,"Toms River","New Jersey",2000,559.9,"1000-2000"
"33171",33171,312986,"for_sale",3,2,0.5,"Jackson","New Jersey",1638,389.9,"1000-2000"
"33172",33172,312987,"for_sale",3,1,0.17,"Waretown","New Jersey",1080,319,"1000-2000"
"33173",33173,312988,"for_sale",3,1,0.02,"Atlantic City","New Jersey",1280,59,"1000-2000"
"33174",33174,312990,"for_sale",3,2,0.2,"Pleasantville","New Jersey",1230,220,"1000-2000"
"33175",33175,312991,"for_sale",5,5,1.7,"Galloway Township","New Jersey",4551,549,"4000-5000"
"33176",33176,312994,"for_sale",4,3,0.22,"Galloway Township","New Jersey",2577,325.9,"2000-3000"
"33177",33177,312997,"for_sale",4,3,0.24,"Egg Harbor Township","New Jersey",2180,349.95,"2000-3000"
"33178",33178,312998,"for_sale",2,2,0.16,"Toms River","New Jersey",1440,269.9,"1000-2000"
"33179",33179,312999,"for_sale",2,2,0.14,"Toms River","New Jersey",1340,230,"1000-2000"
"33180",33180,313001,"for_sale",2,2,0.13,"Whiting","New Jersey",1120,185,"1000-2000"
"33181",33181,313002,"for_sale",3,2,0.24,"Medford Lakes","New Jersey",1340,299.9,"1000-2000"
"33182",33182,313004,"for_sale",3,2,0.05,"Marlton","New Jersey",1138,220,"1000-2000"
"33183",33183,313005,"for_sale",2,2,0.14,"Toms River","New Jersey",1340,265.9,"1000-2000"
"33184",33184,313011,"for_sale",3,3,0.02,"Toms River","New Jersey",1866,375,"1000-2000"
"33185",33185,313014,"for_sale",4,3,0.37,"Toms River","New Jersey",2230,424.7,"2000-3000"
"33186",33186,313015,"for_sale",4,2,0.1,"Manahawkin","New Jersey",1704,369,"1000-2000"
"33187",33187,313016,"for_sale",3,2,0.29,"Toms River","New Jersey",1362,349.9,"1000-2000"
"33188",33188,313019,"for_sale",4,2,1.14,"Absecon","New Jersey",2598,329,"2000-3000"
"33189",33189,313020,"for_sale",4,3,0.22,"Galloway Township","New Jersey",2340,425,"2000-3000"
"33190",33190,313021,"for_sale",3,1,0.29,"Williamstown","New Jersey",1375,249.999,"1000-2000"
"33191",33191,313024,"for_sale",3,1,0.26,"Hammonton","New Jersey",1269,279.9,"1000-2000"
"33192",33192,313026,"for_sale",2,1,0.28,"Hammonton","New Jersey",1127,239.9,"1000-2000"
"33193",33193,313031,"for_sale",2,2,0.13,"Southampton","New Jersey",1416,319.9,"1000-2000"
"33194",33194,313033,"for_sale",2,1,0.11,"Beach Haven West","New Jersey",1000,459.9,"<1000"
"33195",33195,313034,"for_sale",2,1,0.23,"Toms River","New Jersey",762,275,"<1000"
"33196",33196,313037,"for_sale",4,4,0.04,"Southampton","New Jersey",1554,199,"1000-2000"
"33197",33197,313040,"for_sale",4,3,0.51,"Toms River","New Jersey",2668,679.9,"2000-3000"
"33198",33198,313042,"for_sale",4,2,0.08,"Pleasantville","New Jersey",1782,172.9,"1000-2000"
"33199",33199,313043,"for_sale",3,2,0.22,"Pleasantville","New Jersey",1611,179.9,"1000-2000"
"33200",33200,313046,"for_sale",2,2,0.13,"Southampton","New Jersey",1077,125,"1000-2000"
"33201",33201,313047,"for_sale",2,2,0.99,"Hammonton","New Jersey",1117,125,"1000-2000"
"33202",33202,313048,"for_sale",3,2,1.12,"Little Egg Harbor Township","New Jersey",2748,365,"2000-3000"
"33203",33203,313049,"for_sale",3,2,0.5,"Pemberton","New Jersey",1116,249.9,"1000-2000"
"33204",33204,313051,"for_sale",4,2,0.11,"Little Egg Harbor Township","New Jersey",1832,429.9,"1000-2000"
"33205",33205,313054,"for_sale",3,2,0.18,"Smithville","New Jersey",1541,279.9,"1000-2000"
"33206",33206,313055,"for_sale",6,3,1,"Shamong","New Jersey",3176,588.888,"3000-4000"
"33207",33207,313059,"for_sale",4,1,0.35,"Medford Lakes","New Jersey",1544,425,"1000-2000"
"33208",33208,313062,"for_sale",2,1,0.12,"Toms River","New Jersey",1124,164.999,"1000-2000"
"33209",33209,313065,"for_sale",3,2,0.21,"Manahawkin","New Jersey",1440,275,"1000-2000"
"33210",33210,313066,"for_sale",4,3,0.93,"Jackson","New Jersey",2164,599,"2000-3000"
"33211",33211,313067,"for_sale",3,1,0.18,"Browns Mills","New Jersey",922,249.9,"<1000"
"33212",33212,313068,"for_sale",2,1,0.23,"Manahawkin","New Jersey",816,325,"<1000"
"33213",33213,313070,"for_sale",2,3,0.05,"Brigantine","New Jersey",1160,399.9,"1000-2000"
"33214",33214,313072,"for_sale",3,2,0.23,"Pemberton","New Jersey",1050,160,"1000-2000"
"33215",33215,313073,"for_sale",2,2,0.13,"Tuckerton","New Jersey",1429,335,"1000-2000"
"33216",33216,313075,"for_sale",6,4,0.17,"Pleasantville","New Jersey",3008,280,"3000-4000"
"33217",33217,313078,"for_sale",2,2,0.18,"Manchester","New Jersey",1248,191,"1000-2000"
"33218",33218,313079,"for_sale",2,2,0.02,"Little Egg Harbor","New Jersey",1200,160,"1000-2000"
"33219",33219,313081,"for_sale",4,4,1.1,"Shamong","New Jersey",3836,549.9,"3000-4000"
"33220",33220,313082,"for_sale",3,3,0.06,"Brigantine","New Jersey",2480,1100,"2000-3000"
"33221",33221,313083,"for_sale",3,1,0.11,"Little Egg Harbor Township","New Jersey",782,339.9,"<1000"
"33222",33222,313085,"for_sale",4,3,0.21,"Toms River","New Jersey",3000,799.9,"2000-3000"
"33223",33223,313086,"for_sale",2,2,0.17,"Southampton","New Jersey",1714,323.9,"1000-2000"
"33224",33224,313087,"for_sale",4,3,0.69,"Shamong","New Jersey",2220,515,"2000-3000"
"33225",33225,313088,"for_sale",3,1,0.18,"Beachwood","New Jersey",1564,355,"1000-2000"
"33226",33226,313089,"for_sale",4,3,0.11,"Little Egg Harbor","New Jersey",1900,450,"1000-2000"
"33227",33227,313090,"for_sale",4,3,0.29,"Toms River","New Jersey",2200,749.9,"2000-3000"
"33228",33228,313091,"for_sale",5,2,0.34,"Toms River","New Jersey",2376,499.999,"2000-3000"
"33229",33229,313092,"for_sale",4,2,0.27,"Browns Mills","New Jersey",1512,324.9,"1000-2000"
"33230",33230,313093,"for_sale",4,2,0.23,"Toms River","New Jersey",1894,392.5,"1000-2000"
"33231",33231,313096,"for_sale",2,1,0.9,"Waterford Works","New Jersey",1428,119.9,"1000-2000"
"33232",33232,313099,"for_sale",5,5,1.03,"Mays Landing","New Jersey",3900,572.9,"3000-4000"
"33233",33233,313100,"for_sale",2,2,0.12,"Toms River","New Jersey",1328,219.9,"1000-2000"
"33234",33234,313101,"for_sale",4,4,0.74,"Medford","New Jersey",2971,450,"2000-3000"
"33235",33235,313105,"for_sale",4,2,0.02,"Atlantic City","New Jersey",1076,125,"1000-2000"
"33236",33236,313106,"for_sale",3,2,0.11,"Margate City","New Jersey",1564,850,"1000-2000"
"33237",33237,313111,"for_sale",4,3,0.17,"Barnegat","New Jersey",3272,995,"3000-4000"
"33238",33238,313112,"for_sale",4,4,0.39,"Toms River","New Jersey",3864,879.9,"3000-4000"
"33239",33239,313113,"for_sale",2,2,0.11,"Toms River","New Jersey",1545,379.9,"1000-2000"
"33240",33240,313114,"for_sale",3,2,0.52,"Shamong","New Jersey",1618,320,"1000-2000"
"33241",33241,313115,"for_sale",5,4,0.49,"Bayville","New Jersey",3300,799.5,"3000-4000"
"33242",33242,313116,"for_sale",5,4,0.08,"Brigantine","New Jersey",3410,1375,"3000-4000"
"33243",33243,313117,"for_sale",2,2,0.12,"Toms River","New Jersey",1364,300,"1000-2000"
"33244",33244,313118,"for_sale",3,4,0.08,"Medford","New Jersey",2471,525.205,"2000-3000"
"33245",33245,313119,"for_sale",3,2,1.71,"Port Republic","New Jersey",1700,379.9,"1000-2000"
"33246",33246,313120,"for_sale",4,3,1.03,"Mays Landing","New Jersey",2892,368.9,"2000-3000"
"33247",33247,313121,"for_sale",3,2,0.21,"Absecon","New Jersey",1680,275,"1000-2000"
"33248",33248,313122,"for_sale",2,2,0.19,"Little Egg Harbor Township","New Jersey",1343,199,"1000-2000"
"33249",33249,313123,"for_sale",3,2,0.03,"Ventnor","New Jersey",1176,749.9,"1000-2000"
"33250",33250,313124,"for_sale",2,2,0.14,"Galloway Township","New Jersey",1623,289,"1000-2000"
"33251",33251,313127,"for_sale",2,2,0.17,"Manchester","New Jersey",1400,291,"1000-2000"
"33252",33252,313129,"for_sale",4,3,2,"Millstone","New Jersey",2600,625,"2000-3000"
"33253",33253,313130,"for_sale",2,3,0.18,"Manchester","New Jersey",1860,290,"1000-2000"
"33254",33254,313131,"for_sale",2,1,0.14,"Toms River","New Jersey",1153,224.509,"1000-2000"
"33255",33255,313132,"for_sale",3,1,0.13,"Florence","New Jersey",1000,274.9,"<1000"
"33256",33256,313133,"for_sale",3,1,0.17,"Waretown","New Jersey",1104,260,"1000-2000"
"33257",33257,313135,"for_sale",4,2,0.18,"Forked River","New Jersey",1961,369.9,"1000-2000"
"33258",33258,313140,"for_sale",4,3,0.22,"Galloway Township","New Jersey",2483,325,"2000-3000"
"33259",33259,313142,"for_sale",3,2,1,"Juliustown","New Jersey",1600,374.9,"1000-2000"
"33260",33260,313145,"for_sale",4,2,0.28,"Beachwood","New Jersey",1174,394.9,"1000-2000"
"33261",33261,313147,"for_sale",3,1,0.46,"Egg Harbor Township","New Jersey",960,219,"<1000"
"33262",33262,313148,"for_sale",2,2,0.12,"Toms River","New Jersey",1232,289.9,"1000-2000"
"33263",33263,313149,"for_sale",3,3,0.15,"Waretown","New Jersey",1164,768,"1000-2000"
"33264",33264,313150,"for_sale",3,2,0.33,"Forked River","New Jersey",1684,450,"1000-2000"
"33265",33265,313152,"for_sale",3,1,0.17,"Browns Mills","New Jersey",1016,219,"1000-2000"
"33266",33266,313156,"for_sale",5,4,1.28,"Jackson","New Jersey",3622,1200,"3000-4000"
"33267",33267,313157,"for_sale",3,3,0.1,"Crosswicks","New Jersey",1709,525,"1000-2000"
"33268",33268,313158,"for_sale",5,6,0.14,"Longport","New Jersey",4000,3695,"3000-4000"
"33269",33269,313159,"for_sale",3,2,0.05,"Atlantic City","New Jersey",1470,80,"1000-2000"
"33270",33270,313160,"for_sale",5,2,0.1,"Atlantic City","New Jersey",1920,200,"1000-2000"
"33271",33271,313161,"for_sale",3,2,0.14,"Atlantic City","New Jersey",1035,150,"1000-2000"
"33272",33272,313162,"for_sale",3,1,0.19,"Pleasantville","New Jersey",1039,140,"1000-2000"
"33273",33273,313164,"for_sale",9,3,0.05,"Atlantic City","New Jersey",2768,240,"2000-3000"
"33274",33274,313165,"for_sale",3,3,0.74,"Bayville","New Jersey",1500,595,"1000-2000"
"33275",33275,313167,"for_sale",3,2,0.1,"Pleasantville","New Jersey",1660,225,"1000-2000"
"33276",33276,313168,"for_sale",4,2,0.05,"Atlantic City","New Jersey",1470,190,"1000-2000"
"33277",33277,313170,"for_sale",3,1,0.09,"Atlantic City","New Jersey",864,140,"<1000"
"33278",33278,313171,"for_sale",4,1,0.08,"Atlantic City","New Jersey",1344,150,"1000-2000"
"33279",33279,313173,"for_sale",3,2,0.1,"Atlantic City","New Jersey",1621,215,"1000-2000"
"33280",33280,313174,"for_sale",2,3,0.2,"Manchester","New Jersey",1479,255,"1000-2000"
"33281",33281,313175,"for_sale",7,3,0.28,"Egg Harbor City","New Jersey",2500,299,"2000-3000"
"33282",33282,313176,"for_sale",2,2,0.17,"Absecon","New Jersey",2000,349.9,"1000-2000"
"33283",33283,313177,"for_sale",4,3,0.16,"Forked River","New Jersey",3120,699,"3000-4000"
"33284",33284,313179,"for_sale",5,2,0.13,"Atlantic City","New Jersey",1623,200,"1000-2000"
"33285",33285,313185,"for_sale",2,1,0.11,"Little Egg Harbor Township","New Jersey",600,319.9,"<1000"
"33286",33286,313186,"for_sale",4,3,0.11,"Manahawkin","New Jersey",2291,1300,"2000-3000"
"33287",33287,313187,"for_sale",4,3,0.11,"Little Egg Harbor Township","New Jersey",1458,579.9,"1000-2000"
"33288",33288,313189,"for_sale",4,2,0.22,"Pine Beach","New Jersey",1752,358,"1000-2000"
"33289",33289,313190,"for_sale",4,2,0.49,"Southampton","New Jersey",1385,250,"1000-2000"
"33290",33290,313193,"for_sale",1,1,0.11,"Southampton","New Jersey",782,142.5,"<1000"
"33291",33291,313194,"for_sale",2,1,0.23,"Forked River","New Jersey",1000,265,"<1000"
"33292",33292,313195,"for_sale",3,2,1.35,"Egg Harbor Township","New Jersey",1144,325,"1000-2000"
"33293",33293,313196,"for_sale",3,3,0.22,"Waretown","New Jersey",2236,525,"2000-3000"
"33294",33294,313197,"for_sale",3,1,0.25,"Manahawkin","New Jersey",1262,299.9,"1000-2000"
"33295",33295,313198,"for_sale",3,2,0.2,"Wrightstown","New Jersey",1638,175,"1000-2000"
"33296",33296,313199,"for_sale",3,3,0.07,"Ventnor Heights","Pennsylvania",1800,349,"1000-2000"
"33297",33297,313200,"for_sale",3,2,0.28,"Mays Landing","New Jersey",1568,329.9,"1000-2000"
"33298",33298,313201,"for_sale",4,3,0.15,"Egg Harbor Township","New Jersey",2802,485,"2000-3000"
"33299",33299,313204,"for_sale",2,1,0.14,"Toms River","New Jersey",1121,265,"1000-2000"
"33300",33300,313206,"for_sale",4,2,0.14,"Toms River","New Jersey",1310,295,"1000-2000"
"33301",33301,313207,"for_sale",4,3,0.15,"Marlton","New Jersey",1966,389.9,"1000-2000"
"33302",33302,313209,"for_sale",2,1,0.3,"Burlington","New Jersey",1160,249,"1000-2000"
"33303",33303,313211,"for_sale",2,2,0.06,"Brigantine","New Jersey",1490,650,"1000-2000"
"33304",33304,313212,"for_sale",3,2,0.94,"Jackson","New Jersey",1008,389.9,"1000-2000"
"33305",33305,313213,"for_sale",3,3,0.08,"Mays Landing","New Jersey",1700,330,"1000-2000"
"33306",33306,313214,"for_sale",3,2,0.14,"Manahawkin","New Jersey",1250,750,"1000-2000"
"33307",33307,313216,"for_sale",3,2,0.19,"Pleasantville","New Jersey",1508,220,"1000-2000"
"33308",33308,313217,"for_sale",2,2,0.15,"Manchester","New Jersey",1381,212,"1000-2000"
"33309",33309,313220,"for_sale",3,2,0.11,"Forked River","New Jersey",1656,629,"1000-2000"
"33310",33310,313221,"for_sale",2,2,0.19,"Toms River","New Jersey",1328,259,"1000-2000"
"33311",33311,313224,"for_sale",4,3,0.41,"Toms River","New Jersey",2562,599.9,"2000-3000"
"33312",33312,313226,"for_sale",4,3,1.2,"Shamong","New Jersey",2823,535,"2000-3000"
"33313",33313,313230,"for_sale",4,3,1.54,"Toms River","New Jersey",3182,899,"3000-4000"
"33314",33314,313232,"for_sale",2,2,0.01,"Jackson","New Jersey",1033,250,"1000-2000"
"33315",33315,313235,"for_sale",2,2,0.03,"Atlantic City","New Jersey",1088,80,"1000-2000"
"33316",33316,313236,"for_sale",2,1,0.02,"Atlantic City","New Jersey",810,70,"<1000"
"33317",33317,313237,"for_sale",3,2,0.03,"Atlantic City","New Jersey",1152,90,"1000-2000"
"33318",33318,313238,"for_sale",3,2,0.05,"Atlantic City","New Jersey",1452,200,"1000-2000"
"33319",33319,313243,"for_sale",3,3,1,"Tabernacle","New Jersey",2250,375,"2000-3000"
"33320",33320,313246,"for_sale",2,2,0.15,"Little Egg Harbor","New Jersey",1336,259,"1000-2000"
"33321",33321,313252,"for_sale",4,4,0.46,"Medford","New Jersey",3640,675,"3000-4000"
"33322",33322,313253,"for_sale",3,2,0.23,"Forked River","New Jersey",1860,549.9,"1000-2000"
"33323",33323,313255,"for_sale",5,3,1.03,"Jackson","New Jersey",2884,950,"2000-3000"
"33324",33324,313256,"for_sale",4,6,1.05,"Toms River","New Jersey",3330,999.999,"3000-4000"
"33325",33325,313257,"for_sale",3,2,0.06,"Atlantic City","New Jersey",1344,129.9,"1000-2000"
"33326",33326,313258,"for_sale",2,2,0.06,"Atlantic City","New Jersey",1200,132.5,"1000-2000"
"33327",33327,313259,"for_sale",3,1,0.9,"Egg Harbor City","New Jersey",1332,90,"1000-2000"
"33328",33328,313262,"for_sale",4,3,0.26,"Pemberton","New Jersey",3310,474.9,"3000-4000"
"33329",33329,313263,"for_sale",2,1,0.26,"Wrightstown","New Jersey",852,245,"<1000"
"33330",33330,313265,"for_sale",2,2,0.02,"Little Egg Harbor","New Jersey",936,159,"<1000"
"33331",33331,313266,"for_sale",5,3,0.24,"West Creek","New Jersey",2192,299.9,"2000-3000"
"33332",33332,313267,"for_sale",3,2,0.07,"Margate","New Jersey",1352,514.9,"1000-2000"
